Hendrix Restaurant| Belfast is a Mexican restaurant in Belfast. Customer reviews say: CouldnGÇÖt fault this place at all. Service maybe a little slow but I never realised how big it is inside! Honey chilli chicken was fabulous and my wife loved the Hendrix fries alongside her smash burger.  We sat in the wee terrace, I would probably recommend sitting inside to be honest, but still didnGÇÖt mind either way. | Started with the chicken parm and the corn accompanied by the some fries. The corn was nice as it was done a little differently to what you would normally expect. The chicken itself was oozing with flavours and I loved the little roquito peppers accompanying it they really gave it some extra zest. My fries were on point just how I enjoy them. For dessert I enjoyed the affigato which was something a little different the amaretto flavour works wonderfully with the expresso. They staff were lovely and courteous throughout I couldn't fault them | Their burgers are absolutely delicious?! I'd definitely go back just to get one again. Lively atmosphere, nice cocktail selection. Handy to go to if you're seeing a show in Lyric Theatre. | My Husband and I called in for lunch one day. We were seated straight away. Cheeky cocktail ordered for me and food. Super fast service and staff were lovely. The food was amazing. It was a wet and windy day when we called, so not many diners, but I'm sure it would normally be buzzing. The place was decorated for Halloween and it looked great. I've recommended to several friends and I will definitely be back again | We found this place around a year ago and have been back 5 times since, itGÇÖs become our favourite restaurant. The food is amazing, and so is the service. CanGÇÖt recommend highly enough. We were here tonight for my wifeGÇÖs birthday and both canGÇÖt wait to come back. The tacos are unreal! And the Hendrix beer is very good. Give this place a go, you wonGÇÖt be disappointed.
Soul Food Cafe is a Mexican restaurant in Belfast. Customer reviews say: I came in Thursday evening for the new late menu and the food was delicious. Fantastic wings, and the shroom and onion burger was very tasty. Great chips too. Not licensed but got a bottle from the Vineyard a few doors down.  Great food and good prices. Definitely will return. | Been coming to Soul Food Cafe for years now so I was pretty excited to see theyGÇÖve started a new evening menu.  Easily the best burger youGÇÖll get on the Ormeau Road, by a mile. The menu is really varied so thereGÇÖs no shortage of new things to try. Good portions, good prices, good atmosphere.  10/10 GÇô canGÇÖt wait to go back | Love the chicken and leek soup and the tuna melt toastie. Always get delivery but will make sure to get sitting in at some point in the new year. Definitely recommend. | Very good overall one of the best IGÇÖve had. Employees were nice and there seemed to be a lot of deliveroo workers getting food from it so it must be popular and I really enjoyed all the employees had a smile on their face good amount of choices on the menu and I have got to recommend the chicken tenders and regular fries the pesto pasta was great. If you donGÇÖt know what to eat I strongly recommend here overall absolutely amazing. | Sorry to report the worst cafe experience in many years. Arriving at 2.30pm, I asked if the kitchen was still open and was told yes by the waiter, who added, "We close at 3." I asked if that gave me enough time to order a salad and was told yes. I asked for the Goat Cheese Salad, which arrived promptly.  The ingredients were fresh and generous, but strangely a large portion of hot onion relish had been dumped on top of the cheese.  It ruined the dish. At that point a few other customers were heading for the door, and I spotted a friend going past with his dog. He popped in to say hello at the same time as the waiter started to scrape and pile up the chairs around us. I said, I thought you said you close at 3pm?" To which he muttered something under his breath. I couldn't make out what was said, but it was nothing good.  My lunch was half eaten but my plate was removed from my table. I couldn't understand why the waiter behaved like this. Maybe he was having a bad day. I just wanted to cut my losses and get out of the place. Up I went to the register to pay. The same waiter, I'm not kidding, asked me, "How was everything?". I answered, "It was going OK until you threw me out". He then said, "I didn't ask you to leave." There are some situations in life which are not worth the effort, and this was one of them. I was charged -ú14 for a partial salad and a tea. Won't be back.
Med-Mex is a Mexican restaurant in Belfast. Customer reviews say: I love the food cooked here and I recommend a hundred percent coming here. The cook takes great care on preparing the food, marinating the meat with spices and herbs which makes the flavour fantastic. This food is not fast food but food properly cooked with a great flavour. Staff is nice and helpful and prices are great! If you want to try good food in your lunch time come here, you will not regret it! | I love Med - Mex. It's easily my favourite place for Mexican food in Belfast city centre. I love their burritos and go here for most of my lunches. Everbody in my work loves here too! 5/5 and I would definitely recommend either the chicken or beef burrito. They also have very good looking pizzas in store too! Brilliant little hidden gem | Hidden gem!! Me & my husband are hooked we always have a burrito.  They are so good we haven't tried anything else on the menu lol  they are so fresh tasty very filling, made and served by such friendly staff.  Good value for money.  Believe me once you have a burrito here u won't go anywhere else | My favourite authentic Mexican =ƒç¦=ƒç+ burrito SheGÇÖs just amazing | Some of the best Mexican food IGÇÖve had in a long time!!! Such a gorgeous depth of flavour and smokiness from fresh frying on the grill
Boojum - Great Victoria Street is a Mexican restaurant in Belfast. Customer reviews say: Holy heck the burrito was heavy! Stuffed full of ingredients and rolled tightly, the burrito is really good value. Salsa was the perfect heat and rice just as good. Staff were friendly and atmosphere was good too :) | Visited during a weekday evening, was very quiet. Once I had got to grips with the menu options, I went to the counter to place my order. Service was quick and friendly. For me, food was tasty and it tasted fresh. Plenty of seating - my only complaint seating inside was music was very loud......but I am getting old! The food was very good value in my opinion. If I wanted a quick meal and something tasty, I would visit again. | First time at Boojum on Great Victoria Street and honestly, such a great experience! The food was amazing, fresh, and full of flavour. What really stood out though was the service GÇö especially from one staff member (an Indian guy with glasses). He was super friendly and helpful, took the time to explain how everything works since it was our first time, and even gave us a few meat samples to try before choosing. He suggested combos based on our spice tolerance and flavour preferences, which made a big difference. Even though it was a bit busy, he never rushed us and seemed genuinely happy to help. Massive shoutout to him GÇö he made the visit 10x better. Definitely coming back! | I had a burrito bowl and it was good for what you pay. It was fast and convenient when hopping on the train. The place was clean. I wish they took cash.  These young ladies working behind the counter are FAST and efficient. They were whipping out click and collect and serving walk ins without missing a beat. Kudos to the young staff here!!!! | Well, well, well.... thank you so much for giving me enough time to do a thorough meditation before ordering, I was afraid, that with only two clients ahead of me this would be too quick. Teach the people to enjoy slow motion when ordering. Good that the staff always takes care to bond, and chat. Also, it is good to have the lil bottles empty, that teaches you to eat pure food. I loved the staff arrange a full decoration with three new and a dozen empty bottles. What an adventure.
Madisons Sandwich Co is a Mexican restaurant in Belfast. Customer reviews say: Sandwiches are lovely. The Yard was delicious and the tray bake was spot on. Nice wee spot. | Really sub power sandwiches charged at a premium rate that anyone could make at home. The taste of the sandwiches was very underwhelming partly due to the basic quality of the ingredients. For an equivalent cost Yellow Door when it was opened served higher quality ingredients and bigger sandwiches for the same cost. | I mean the picture explains my disappointment. You would expect good quality bacon and smashed avocados with nice long strips of brie. The "guacamole" was definitely some shop bought guacamole not a  fresh one. If you're wanting a  sandwich I would just go to subway if I'm honest. Really not worth the value for money. I mean by all means raise your prices and then make the sandwich more full. But I think you can do alot better. | This place really has went down hill used to shop a lot great well filled sandwhich . Got a sandwich today .disappointed when I opened it to say the least. -ú7.50 a bit of ham and bit of turkey and a bit of salad . Shocking price for all that was in it . Won't be back for sure . | The customer service isnGÇÖt great. The staff donGÇÖt acknowledge you upon entering or really converse with you at all. Head down the entire time and just continue talking to their coworkers. You feel like youGÇÖre bothering them and the sandwich was pretty tasteless. The sandwich was GÇ£ cut in half GÇ£ but more like the knife just touched it. Had to rip it apart
No 14 at The Georgian House is a Mexican restaurant in Belfast. Customer reviews say: I recently had a splendid dinner here with my boyfriend and his family. As the only vegetarian on our table with some intolerances I felt that the No. 14 team did a fantastic job accommodating to my needs, sharing a wide selection of options that were delicious. The pear and ewes cheese salad was just mouthwatering! We will absolutely be coming back to try out more of their delicious menus. | Outstanding service and quality restaurant.  The filet mignon was a superb cut, chunky chips cooked to a crisp, butter sauce, and the carrot/parsnip great.   Highly recommend, atmosphere comfortable and social with tables of 2. | One of the best value for money classy and well put together meals I've ever had, class dishes that are seriously tasty and superbly presented. Wish I lived closer, I'd be in there once a week! Staff and wines were top quality too. These guys know how please, get there and enjoy :) | We're so pleased we found this restaurant...we can't praise it highly enough. It's particularly good for those needing strict Coeliac / Gluten free options where nothing seemed too much trouble. Also very dog friendly in the bar-cafe area & their rear courtyard seating are, we had a fabulous evening meal and then returned  to sample their extensive breakfast menu a couple of days later..both times with our pooch happily esconced beside the table . The staff were extremely welcoming & helpful, the food was beautifully prepared with quality ingredients, good portion sizes & absolutely delicious. Excellent advice re their wines. Prices fair as reflect the quality of their offerings.  Don't miss this!! | I have dined here three times in 2025, once for a family meal for six  and also for a birthday breakfast and now for Father's Day lunch. On each occasion the service has been excellent with varied menus to suit most tastes and pockets. It is not expensive given the high quality of the food. The presentation is truly excellent. Definitely value for money. Staff are very friendly, welcoming and attentive, managing a late booking for us on Father's Day, which was much appreciated. Booking is recommended, particularly on occasions and at weekends. This restaurant is a gem. Very well worth a visit. Yet another satisfying lunch in October. My friend had the monkfish with jalfrezi sauce and rice and loved it. I had the same meal as before ( pork belly and pear frangipane tart) which was delicious and just as good as first time around. Coming back soon with son and daughter in law for lunch. A winner every time.
Ryan's Bar & Restaurant is a Mexican restaurant in Belfast. Customer reviews say: Two words, EXCEPTIONAL VALUE!  Me and the wife were here for a Sunday meal. I had the chicken wings to start and she had cheesy garlic bread with hot honey, very good all round! Main courses were the pork belly roast and fish and chips for me. No complaints here too, all good quality food. Our two courses and two large Pepsi Max was -ú37, you couldnGÇÖt beat it with a big stick! Will defo be back. | Great food at a very reasonable price.    We did the 2 course meal for -ú15 which included a started and a main, or a main and a dessert.  My wife had the porkchop main and a banoffee pie for desert, and chose the chicken wings and pie of the day that was a chicken chorizo and bacon. Everything was tasty and excellent... and large portions. We were both stuffed. | The meal was better than I expected, to be honest.   Especially given the reasonable pricing.   The seafood chowder was served piping hot and was thick and fresh tasting.  The brisket rigatoni was delicious.   Plenty of beef in the dish and the sauce was slightly sweet.   Didn't have a dessert because the servings were enough.   Would return. | Started off on the wrong foot I ordered a coke and didn't ask for a pint of coke. The chicken wings were probably the saving grace you know they will be good here. My chicken curry was totally bland with little to no flavour whatsoever it was a massive disappointment. I finished with the meringue stacks and compote which were nice but not enough to win me over after my main was so poor. The service was also extremely slow for a Sunday night | Embarrassing!  Went on Saturday evening for a meal and had called up prior to check some dietary requirements for gluten free items.. I was told a list of items that werenGÇÖt marked could be altered. Upon ordering I informed the server I had called earlier and the item I wanted was agreed to be made to suit, then when she brought the food she set it to me and I knew the bap on the burger wasnGÇÖt gluten free and was told before I even spoke that my meal wasnGÇÖt gluten free as I never requested it.. but I hadnGÇÖt even asked yet if it was definitely suitable for me.. the server knew she hadnGÇÖt noted the requirement when originally informed and had obviously tried to pass it off as my fault.. then told me chips arenGÇÖt suitable either and another server then interrupted and offered to just remove the bap and that chips were definitely ok even though she said thereGÇÖs contamination in the fryer but no one had ever had a problem before with eating them so itGÇÖs ok.. as a coeliac this isnGÇÖt how cross contamination works if itGÇÖs present it will affect the person and the staff need a serious amount of training on this issue if youGÇÖre going to offer the gluten free service.. having the risk as gluten items are in the premises is one thing and different as itGÇÖs expected but to say that even though thereGÇÖs definitely contamination but itGÇÖs ok.. this is wrong and very misleading. The embarrassment came from the servers being loud while discussing the issue with several other tables all looking to see what was going on, wouldnGÇÖt hurry back and couldnGÇÖt wait to leave especially with getting dirty looks from the staff.
Teddy's Bar & Grill is a Mexican restaurant in Belfast. Customer reviews say: Lovely little bar in Bangor. Parking is a tad difficult but a side street does the job and no need for a parking ticket either.  Food was excellent and was brought out quickly. Service initially was a tad slow but not enough to hinder the experience. The area we were in for food was quiet enough but definitely seemed like a lot of life in the next room (maybe the main bar area?)  Anywho, would highly recommend for a feed. We got 2 courses for -ú19 each on a Saturday night and was very happy with that.  Fish was absolutely fantastic and a great homemade curry to go along with it. Salt and chilli beef to start was great too, not chewy at all and full of flavour.  Would highly recommend | Two year old toddler's  birthday lunch =ƒÿï  good food and service - kids ate "free" could recommend for families with children =ƒÿè.  Parking,  not a problem,  carpark across the street , pay and display,  FREE on Sunday. Overall a great lunch- kid's loved it . | Very nice chowder although the mussel shells were broken in pieces I had to dig out. Triple meat roast dinner was excellent with some of the nicest roast beef and gammon I've had in long time. Tender and flavourful. | Visited today (11th Oct) and were both very, very impressed with the service, good & price. We unfortunately didnGÇÖt get the name of our waitress, but she was absolutely fantastic! Very friendly. We went for a chicken & bacon stack & rump steak. Both cooked to perfection & we cleared the plates. We couldnGÇÖt believe how reasonably priced it was. Will be coming back! | Ate here when hotel kitchen was closed. Nice welcome and prompt service. Food was tasty and well priced. Super quick service.
Boojum - Victoria Square is a Mexican restaurant in Belfast. Customer reviews say: A really good chain of Mexican fast food. The burrito was great tasting and the shear size of it was great. The service was efficient and friendly and I would definitely visit again. | This was the first place we went to eat on our first night in Belfast and it was incredibly underwhelming. Not the staffs fault who were friendly to us, but very cold burrito and rice box not so pleasant. =ƒºè=ƒºè Reason could be we went hour halfish before closing time but if your still open I think quality  should still be there. | Food was meh they really skimp on meat & veg & just overfill the burrito with rice.  Im probably not gonna go back. | Disappointing given what Boojum used to be like. This is my first time visiting the Victoria Square restaurant, and the food was fairly bland. Maybe just a consequence of being a much bigger franchise than it used to be. | Boojum was my absolute favourite back in 2016-2019 whilst studying at University in the city. Since then, your quality has severely decreased and portions have become stingy. I recall my burrito bowl bursting at the seams however now, it is a pathetic portion. I have since moved to Australia and returned for Christmas, was so excited for my first Boojum in almost 2 years! I can confirm that Boojum was my last! Spend your money elsewhere!
Pica is a Mexican restaurant in Belfast. Customer reviews say: It didnGÇÖt miss. From the music and atmosphere as soon as we walking in to the staff & drinks right off the bat, elevated cocktails where serious thought has really went into each item on the menu, the flavours of all the margaritas impressed massively.  The food was sensational. There were so many aspects to elevate the food as well. Every single item on the menu was curated exceptionally with paired flavours to contrast beautifully. The presentation of the dishes was great and the service of the food was relatively quick considering how freshly prepared all the food was  To top it off, the homemade salsa was next level  We will be back | Fantastic night here for my birthday. Food was out of this world. Every dish clearly developed to maximize flavour with careful consideration of the textures and with phenomenal salsas and accompaniments. The service was warm, friendly but also efficient and professional. Great atmosphere. We sat at the bar which I love and got to watch the delicious cocktails being expertly crafted. Overall great craic and great food and I'm looking forward to our next opportunity to dine here. | Atmosphere and staff were incredible. Food equally as good. Tried as much as we could on the menu but will be back to try more. CanGÇÖt go wrong with any of the margaritas! Made to perfection everytime! And their take of a Belfast coffee was a class dessert. | Wow! Pica is an amazing experience with incredible food. The house salsas are delicious and are a great accompaniment with many dishes or the tortilla chips.  We had the corn and venison small plates and the Birria and Baja Fish tacos, which we highly recommend! Of course washed down with some of the best margaritas we have ever had.  The staff were lovely and very attentive. This is a must visit if you are looking for an authentic Mexican treat! | We visited Pica in Belfast for our first proper night out since having our daughter, and it couldnGÇÖt have been more special. From the moment we arrived, the host set the tone for the eveningGÇöincredibly personable, genuinely warm, and clearly passionate about making guests feel welcome. When she found out it was our first date night in six months, she surprised us with a glass of Prosecco each. Such a simple gesture, but it meant the world. Since it had been so long, we didnGÇÖt hold back on orderingGÇöand honestly, weGÇÖre glad we didnGÇÖt. The margaritas were divine, beautifully balanced and dangerously easy to drink. Every dish we tried hit the mark: the tacos were packed with flavour, the tostadas crisp and gorgeous, and each plate arrived looking as good as it tasted. Proper comfort, proper craft. We even ended up taking a doggy bag home for the babysitters, who were very grateful. Pica delivered everything we hoped for and more: great food, great drinks, and hospitality that felt heartfelt rather than rehearsed. A perfect spot for a date night, a treat, or any occasion where you want to feel looked after. CanGÇÖt wait to go back. =ƒî«G£¿
La Taqueria Castle Street is a Mexican restaurant in Belfast. Customer reviews say: Flawless! The type of place you want to take someone you have visiting Belfast. CanGÇÖt fault the place. Amazing vegan options. Attentive lovely staff that are genuinely passionate about the food and drinks. Menu is to die for. The cauliflower tacos are so fresh and flavourful. The mushroom tacos feel so good for the soul. This is probably the best place for food in Belfast. | DonGÇÖt be fooled by the understated front of this restaurant, inside is a place bursting with a vibrant atmosphere and delicious food!  I highly recommend the Birria beef tacos and the papitas fritas. The pulled beef paired with the crunchy shells and flavourful bone broth is a perfect combination.  As I am lactose intolerant the option of the vegan cheese on the tacos and the vegan version of the papitas fritas made my experience even better.  The Mezcal margaritas deserve a special mention as they are divine!  I would highly recommend this place. It has become a favourite of ours. | Incredibly delicious, but pricey (itGÇÖs in city centre and has uncommon ingredients, so not over-priced, but be prepared!)  Elotes/Esquites is one of my favourite items on any menu, and theirs doesnGÇÖt disappoint! | Absolutely unreal the food is exceptional the margaritas are delicious and reasonably priced. Atmosphere is great and the service is fantastic. You need to book though even through the week as it's very popular definitely worth it though. | Great food and tequila flight =ƒÖé We got the pork tacos, chicken tacos and the birria tacos plus a chicken quesadilla. My fave were the pork tacos! Service was great, only two staff members working and it was busy but they provided a service with a smile throughout. Thanks
Urban Fire is a Mexican restaurant in Belfast. Customer reviews say: Went for breakfast and it was amazing, the potato bread stack is 10/10. Service was brilliant and stayed for cocktails which were gorgeous. Caoimhe is also a brilliant host! Really recommend. Outside is very nice to sit and enjoy your drink after food | Our first visit but not our last. From start to finish we had a great experience this evening. The food was amazing, portions sizes were huge. Big thank you to Kathryn for her first class service and her chat, she was so lovely Gÿ¦n+Å Thank you again Kathryn | Visited Urban Fire during our stay in Belfast and was hands down one of the best restaurants we've visited in years. The food was perfectly cooked, the restaurant was very clean with a great decor, and the staff we're extremely friendly and helpful.  We didn't book and just turned up around 8pm without realising they close at 8.30pm, the staff wasn't pushy at all and didn't even make it known they were closing soon, they happily let us eat our food and leave when we had finished around 8.50pm. It was only when we were sitting in the car outside we realised they were closing. Thanks for the amazing food and being so welcoming, if we ever come back to Belfast we'll be sure to visit again. | Food was absolutely amazing!! Got the smash burger n garlic and parmesan fries with a side of pepper sauce! Not just my meal but my company said there food was amazingGÇª safe to say all clean plates Smashing pint of coors is always a bonus  The Staff to top our experience off was amazing so welcoming, our server caoimhe  so friendly n helpful.  Definitely will be back 10/10 | Went to Urban Fire for my birthday and wowGÇª unreal from start to finish.  Had the Hot Sicilian pizza and it was next level. Proper heat, insane flavour the kind of pizza that ruins all other pizzas for you afterwards.  Nicola deserves her own review. She was over the top in the best possible way full birthday energy, top-tier service, and genuinely made the night feel special. You can tell she actually cares, which is rare these days.  Brought the family along and every single one of them loved it (miracles do happen). Food was unreal , service was elite, vibes were spot on.  10/10. Will be back. Might bring a cake next time just to see Nicola go again =ƒÄé=ƒöÑ=ƒìò
Jersey Street Grill is a Mexican restaurant in Belfast. Customer reviews say: A good spot to dine in if you find yourself in the area! Our order consisted of the Big Mac Daddy burger (12 oz), the Hickory burger (12 oz), chicken nuggets with curly fries for the little one, two Diet Cokes, and one strawberry milkshake. Each burger was served with a side of your choice; we opted for the chunky fries and garlic and chili fries, both of which were absolutely delicious and well-seasoned. The double beef patties in the burgers made them a bit challenging and messy to eat, as things tended to fall apart as you took a bite. The order took nearly 30 minutes to arrive (expect a longer wait if the place is crowded). Having the meal around 2:30 pm kept me satisfied for the rest of the day! | Very disappointed with the food. Something as basic as fish and chips shouldn't be hard to get right. The chips were very good but the fish was awful. The fish itself was literal mush and slop inside the batter. I did complain to the waitress when asked if everything was okay but she walked off which I found odd.  When paying the waitress proceeded to ask me two more times if everything was okay, told her it wasn't and she just responded with "Yeah alright".  Shame. Seems to be typical of the Dino Diners brand at the minute. | Great place for food though it was a bit slow turning up. Tasty food and reasonably priced.  Staff friendly and helpful.  All in all I would definitely recommend. | called in for breakfast six of us my first time there and have to say wont be my last be in few more times. Girl served us was great very polite, friendly. My fry was banging really enjoyed it. Rest of us loved the breakfast. My two nephews one got chicken nuggents, chips and left nothing. Other got lasagna and chlps (yes for breakfast =ƒÿü=ƒÿü) he ate the lot to. Great price as well with coffees, tea, juice. We will be regulars now loved it. | For the prices in the menu was expecting more. Not bad, but nothing special. The service and the atmosphere were alright.
Pottingers Cafe Belfast is a Mexican restaurant in Belfast. Customer reviews say: I been this place yesterday. I ordered and took my seat. I felt too smoke inside the cafe, getting difficulty breathing. but I already ordered, so I waited. Smoke smell was coming from my clothes even after I left the cafe. I felt too embarrassed at my office. When food arrived, the poached egg wasn't  soft. It was almost like boil egg. They also forgot chillie oil. I wouldn't go to this place again | Had the belfast fry for lunch. Fortunately they were out of black pudding item, but the meal was very generous and very tasteful. The iced coffee was good. | My favourite wasn't on beef cheeks but gave me change ro try something else, chicken parmigiano,  fantastic,  great venue | Looking for the authentic Irish experience and Morning Star delivered. Steak and Guinness pie was delicious and filling. Staff was friendly and attentive. Atmosphere was lively and ehat youGÇÖd envision from an Irish pub. | Perfect atmosphere, busy with being left to our own world and able to still have a conversation. Food was perfect, both ordered the steak with veg and champ =ƒæî would recommend. Servers were so professional and polite. Would recommend. Great Guinness
Pizza Punks Belfast is a Mexican restaurant in Belfast. Customer reviews say: This place was awesome. From the cool vibes to the great choices of food and drink. Our server Graeme helped guide us and the pizza was perfection. Don't miss the Tuscan sausage,  broccoli and red onion pizza... amazing combination and the crust was perfection.  A can't miss for a great evening. | We were visiting Belfast for the day and stumbled across Pizza Punks mid afternoon on a weekday. It was quiet but the pizza wood fired oven was ready to go. Our server was very friendly and professional. Cool, quirky decor. The pizza was incredible. Possibly the best weGÇÖve ever had including at home (Canada), and travelling in the UK and even Italy and Austria. Super thin crust, plentiful toppings, great flavour and balance. We will be back on our next trip to NI. | Food and drinks were so nice! Drumstick cocktail is amazing & the pizzas are lovely! Waiters were fab and very attentive and helpful! 10/10 | Pizza Punks is a pizzeria, centrally located in the cathedral quarter. We booked here to see what the vegan options were like as we had not visited in quite a few years. We had the vegan meatball pizza and built our own, adding the vegan pepperoni for protein. I would say the meatballs are stand out and super flavourful, so would advise anyone to try them out first. I enjoyed the vegan pepperoni but the meatballs were a tough act to follow! The vegan cheese is also really enjoyable, striking a good balance between consistency and strength. I also love the dough as it is not very greasy or too thick. Overall I would say the pizza is very tasty and for vegans you have some strong options to keep you coming back. My only criticism would be around service times, it seems like they need more staff or maybe even an app. This would help to get things moving quickly. For example our food came out before our drinks, which shows there is a disconnect somewhere in the process! I would definitely advise coming here if you are in the mood for some delicious pizza with some unorthodox toppings =ƒÿè | Brilliant pizza, fantastic service! The sour dough base is crisp and tasty, the toppings are generous. The staff are attentive and very friendly. We'll definitely be back
Banbha is a Mexican restaurant in Belfast. Customer reviews say: A small traditional Irish caf+¬ with the biggest charm. The food is absolutely gorgeous fresh, comforting and full of flavour. The service is warm, attentive and genuinely friendly, the girls could not do enough. ItGÇÖs the kind of place that makes you feel like youGÇÖve stepped into a home rather than a caf+¬. Highly recommend | IGÇÖm so delighted I discovered Banbha.  I ordered a cappuccino with oat milk and it was so good I had to order another.  For my breakfast I ordered a small Irish breakfast- WOW! The ingredients were all top quality and locally sourced- best of the best!  Finally, Bernie is the best! SheGÇÖs so so lovely. Even took time to explain about the artwork to me. SheGÇÖs a credit to the business.  I will be back. | Just popped in for some lunch today. My wife had the mexican club sandwich with a bowl of chips and I had the french toast with bacon. Both were delicious. Great value for money! | Tried today for the first time and the food was delicious. I got a Mexican sourdough toastie and my boyfriend got the buffalo chicken sourdough toastie and both were gorgeous and very fresh. The sourdough bread is to die for. Light and crispy. Will definitely be back. | Top quality food in a welcoming atmosphere. "Small" fry was generous and the club sandwich really tasty. My kids were kindly gifted a gorgeous brownie each on their way out! We'll definitely be back
Belfast Empire Music Hall is a Mexican restaurant in Belfast. Customer reviews say: I was back in the Empire for the first time in over twenty years and what a nostalgia trip it was!  I did not realise that they served food now and I must admit that I was very pleasantly surprised by the quality of it.  We had fish and chips, the Empire Burger and the Mexican Chilli Chicken burger, all with generous portions of chips or wedges.  We were all very impressed. I had the chicken burger and it was so tasty!  As we ate, we were entertained by the talented Jackie Rainy.  Her acoustic set was just perfect and not loud which meant we could still have a conversation and enjoy the music at the same time.  Overall we had a great time in the Empire and we would be very keen to return soon and do it all again! | Saw the magic numbers play here last night. Brilliant gig. First time in the upstairs music hall, lovely venue. It has lots of character, well laid out with some seating along the balcony with great view of the stage. Can't wait for my next gig here =ƒñù | Really disappointed tonight by the Empire.  WeGÇÖve really enjoyed the music in the bar for a long time now, and we have been visiting more often since they put on their student offer.  We especially love listening to Jackie and Emma on Fridays.  As a few friends, we have been buying a round each and enjoying the music regularly.  Unfortunately tonight after a few rounds, ?the manager? decided this wasnGÇÖt the case and overcharged my little brother, a young student. I had went up to explain and showed all of our student cards. I received a rude explanation of these new rules, all of a sudden. The poorest customer service I have experienced.  I never leave reviews but tonight was disappointing for a regular customer.  Would leave, but weGÇÖve just spent our hard earned cash on their pints. | Amazing venue for gigs. Good views in the whole place. I would recommend going to any gig here. The sound is great too. Also great pints on draft. | I would go as far to say that the bar staff whilst all lovely REALLY need training. What ever happened to someone taking an area of the bar. Wondering around like lost ducks. Im writing this having waited twice for drink for over 1 hour on a not so busy night. Someone give these guys some direction, great venue, SHIT SERVICE!
the pocket is a Mexican restaurant in Belfast. Customer reviews say: Loved this place!  The food and service was great.  We arrived early following a flight and so managed to grab a table however about 15/20 minutes later the place was packed with a queue.  The food was delicious and generous portions. I am not normally a sweet tooth but went for the tropical French toast and it did not disappoint! The stack was also well cooked and well flavoured.  I liked the light atmosphere in the space. | Really enjoyed our visit to The Pocket, it felt super cozy. The vibe is relaxed but stylish. I had the Chicken French Toast, and it was perfect: fresh, flavorful, and beautifully presented. My husband had the Chicken Bombay Hash, which was perfectly spiced, and the bhajis were a highlight. We went on a weekend, so we had to queue for a bit over 45 minutes, but once seated, the service was fast and not rushed. ItGÇÖs definitely on the pricier side, but worth it for a treat. | Delicious breakfast brunch, we had the Pocket Fry and the Chorizo Brunch and we were so amazed by how gorgeous it was. The service was warm & welcoming. We had to wait for a table but it was so worth it to be able to eat this! 10/10 recommend! | Popped in for breakfast during a child free stay in the city. Service from David was amazing, so helpful and kind. The food, yummy, so good! I had the confit duck hash that is only served on weekends - to die for! The little tea timers were a cute touch! | This place has been on my list for a while, and we finally made it. When we arrived, there was a queue outside and it took over half an hour to get a table. It was absolutely freezing. I donGÇÖt usually wait in queues GÇö thatGÇÖs a big no for me GÇö but we were already there, so we waited.  And it paid off.  Once inside, the place was warm and cozy, which felt incredible after standing in the cold. We ordered two cappuccinos, and they were excellent GÇö properly hot and really well made.  My husband ordered the fried chicken waffle, and I had the sourdough with mushrooms and two poached eggs, plus two beef sausages on the side. That was a standout for me. You rarely see beef sausages offered; itGÇÖs almost always pork or vegetarian, and I donGÇÖt eat pork, so this was a big win.  Our daughter had French toast with honey and raspberry jam, and we also ordered her a hot chocolate (not pictured). Everything we ordered was excellent. The flavors were incredible and the portions were massive.  The bill came to around -ú50, and it matched the experience. The food lived up to the hype. One thing to note: the space is a little cramped, and the tables are quite close together.  Overall, a very strong spot. We will definitely be coming back again =ƒÖî=ƒÅ+=ƒñ¬
Tortilla Belfast is a Mexican restaurant in Belfast. Customer reviews say: My first time trying here and I ordered a vegetarian burrito bowl, even though I'm not a strict vegetarian any more. WOW! The container was full to the brim, everything was so fresh and full of flavour - even the rice, which I sometimes feel is just a 'filler' in these types of dishes. It blows the local 'burrito big-boy' (Boojum) out of the water imho. I can't wait to try other items on their exciting menu.  The staff too were equally awesome as they helped me access my online purchase in order to 'collect' it cos my phone battery had died.  Honestly, try out this place! | I have been to the Glasgow airport restaurant a few times, but never the Belfast city centre one and I wasn't disappointed!  Both me and my wife opted for quesadillas as Tacos were unfortunately out of stock,  being my wife's first time trying this style of food, she was slightly disappointed, but when our meals arrived, she was very pleased with the flavours!  Staff were very friendly, a great atmosphere when you walk in the door and doesn't feel like a chain restaurant but doesn't feel like a small corner venue either.  Seating was a bit short on it, so we decided to sit outside considering it was a nice day and there are always some buskers in the square to provide entertainment.  Will definitely be back. | Tortilla in Belfast absolutely delivered. The flavours were insane GÇö bold, fresh, and exactly what you want from a proper Mexican spot. The portions were generous, and the prices were incredibly reasonable for what you get. Overall, amazing and definitely worth a visit! =ƒñ¬=ƒÖî=ƒÅ+ | The food itGÇÖs so good. As a burrito expert. This is hands down the best burrito in Belfast. I like to come here whenever I am in town for a quick hearty lunch. Team as so lovely too! Coming back soon! | If IGÇÖm in Belfast this is where I go to have a guaranteed tasty meal. I love it here so much and the service is always great! Thank you to Alba for making the best burrito bowl ever.
